id,stat_doc_id,period,region,indicator_code,indicator_name,value,unit,growth_rate,sheet_name,source_type,confidence,generator_type,create_time
28330,116,2016年,全市,企业,企业,7.0000,家,28.50,,BULLETIN,medium,RULE,2026-08-06 11:32:52
28331,116,2016年,全市,固定资产投资,固定资产投资,175.8700,亿元,14.70,,BULLETIN,medium,RULE,2026-08-06 11:32:52
28332,116,2016年,全市,社会消费品零售总额,社会消费品零售总额,73.4300,亿元,12.40,,BULLETIN,medium,RULE,2026-08-06 11:32:52
28333,116,2016年,全市,现消费品零售总额,现消费品零售总额,21.3900,亿元,19.80,,BULLETIN,medium,RULE,2026-08-06 11:32:52
28334,116,2016年,全市,农村,农村,7.5900,亿元,16.60,,BULLETIN,medium,RULE,2026-08-06 11:32:52
28335,116,2016年,全市,进出口总额,进出口总额,16.6000,%,0.20,,BULLETIN,medium,RULE,2026-08-06 11:32:52
28336,116,2016年,全市,实际利用内资,实际利用内资,71.9000,亿元,17.20,,BULLETIN,medium,RULE,2026-08-06 11:32:52
28337,116,2016年,全市,邮电通信业实现增加值,邮电通信业实现增加值,2.5600,亿元,30.00,,BULLETIN,medium,RULE,2026-08-06 11:32:52
28338,116,2016年,全市,种运输完成货物周转量,种运输完成货物周转量,143961.0000,万吨,29.80,,BULLETIN,medium,RULE,2026-08-06 11:32:52
28339,116,2016年,全市,旅客周转量,旅客周转量,379291.0000,万人,30.90,,BULLETIN,medium,RULE,2026-08-06 11:32:52
28340,116,2016年,全市,业务总量,业务总量,39154.0000,万元,4.60,,BULLETIN,medium,RULE,2026-08-06 11:32:52
28341,116,2016年,全市,固定电话用户,固定电话用户,57892.0000,户,8.20,,BULLETIN,medium,RULE,2026-08-06 11:32:52
28342,116,2016年,全市,科研机构,科研机构,13.0000,个,46.20,,BULLETIN,medium,RULE,2026-08-06 11:32:52
28343,116,2016年,全市,内部经费支出,内部经费支出,2.8100,亿元,18.20,,BULLETIN,medium,RULE,2026-08-06 11:32:52
28344,116,2016年,全市,城镇居民人均可支配收入,城镇居民人均可支配收入,1816.0000,元,8.60,,BULLETIN,medium,RULE,2026-08-06 11:32:52
28345,116,2016年,全市,农村居民人均可支配收入,农村居民人均可支配收入,891.0000,元,11.40,,BULLETIN,medium,RULE,2026-08-06 11:32:52
28346,116,2016年,全市,规模工业增加值,规模工业增加值,1.3000,%,-1.10,,BULLETIN,medium,RULE,2026-08-06 11:32:52
28347,116,2016年,全市,增产,增产,17.5000,%,-29.60,,BULLETIN,medium,RULE,2026-08-06 11:32:52
28348,116,2016年,全市,全县,全县,109.0000,个,-13.50,,BULLETIN,medium,RULE,2026-08-06 11:32:52
28349,116,2016年,全市,全县房地产开发投资,全县房地产开发投资,3.1700,亿元,-22.20,,BULLETIN,medium,RULE,2026-08-06 11:32:52
28350,117,2016年,全市,实现,实现,363676.0000,万元,7.80,,BULLETIN,medium,RULE,2026-08-06 11:32:52
28351,117,2016年,全市,第一产业增加值,第一产业增加值,103196.0000,万元,4.20,,BULLETIN,medium,RULE,2026-08-06 11:32:52
28352,117,2016年,全市,第二产业增加值,第二产业增加值,123645.0000,万元,6.80,,BULLETIN,medium,RULE,2026-08-06 11:32:52
28353,117,2016年,全市,第三产业增加值,第三产业增加值,136835.0000,万元,11.50,,BULLETIN,medium,RULE,2026-08-06 11:32:52
28354,117,2016年,全市,省重点民生实事项目有,省重点民生实事项目有,19.0000,个,4.10,,BULLETIN,medium,RULE,2026-08-06 11:32:52
28355,117,2016年,全市,任单位,任单位,18.0000,家,5.30,,BULLETIN,medium,RULE,2026-08-06 11:32:52
28356,117,2016年,全市,全县农林牧渔业总产值,全县农林牧渔业总产值,179486.0000,万元,8.70,,BULLETIN,medium,RULE,2026-08-06 11:32:52
28357,117,2016年,全市,农林牧渔业总产值,农林牧渔业总产值,179486.0000,万元,2.20,,BULLETIN,medium,RULE,2026-08-06 11:32:52
28358,117,2016年,全市,业产值,业产值,87816.0000,万元,-1.30,,BULLETIN,medium,RULE,2026-08-06 11:32:52
28359,117,2016年,全市,产值,产值,1612.0000,万元,7.50,,BULLETIN,medium,RULE,2026-08-06 11:32:52
28360,117,2016年,全市,全县,全县,26.0000,家,6.60,,BULLETIN,medium,RULE,2026-08-06 11:32:52
28361,117,2016年,全市,固定资产投资,固定资产投资,494548.0000,万元,14.60,,BULLETIN,medium,RULE,2026-08-06 11:32:52
28362,117,2016年,全市,社会消费品零售总额,社会消费品零售总额,246543.0000,万元,12.00,,BULLETIN,medium,RULE,2026-08-06 11:32:52
28363,117,2016年,全市,进出口总额,进出口总额,25.1000,%,116.00,,BULLETIN,medium,RULE,2026-08-06 11:32:52
28364,117,2016年,全市,待国内外游客首次突破,待国内外游客首次突破,88.3000,万人,12.48,,BULLETIN,medium,RULE,2026-08-06 11:32:52
28365,117,2016年,全市,实现旅游综合收入,实现旅游综合收入,5.8500,亿元,8.25,,BULLETIN,medium,RULE,2026-08-06 11:32:52
28366,117,2016年,全市,现财政总收入,现财政总收入,42779.0000,万元,23.97,,BULLETIN,medium,RULE,2026-08-06 11:32:52
28367,117,2016年,全市,全县金融机构存款余额,全县金融机构存款余额,729100.0000,万元,5.60,,BULLETIN,medium,RULE,2026-08-06 11:32:52
28368,117,2016年,全市,企事业单位存款余额,企事业单位存款余额,229043.0000,万元,15.50,,BULLETIN,medium,RULE,2026-08-06 11:32:52
28369,117,2016年,全市,电视人口覆盖率,电视人口覆盖率,92.0000,%,64.00,,BULLETIN,medium,RULE,2026-08-06 11:32:52
28370,117,2016年,全市,居民人均可支配收入,居民人均可支配收入,10015.0000,元,13.60,,BULLETIN,medium,RULE,2026-08-06 11:32:52
28371,117,2016年,全市,城镇居民人均可支配收入,城镇居民人均可支配收入,19909.0000,元,9.80,,BULLETIN,medium,RULE,2026-08-06 11:32:52
28372,118,2016年,全市,地区生产总值（GDP）,地区生产总值（GDP）,813874.0000,万元,7.20,,BULLETIN,medium,RULE,2026-08-06 11:32:52
28373,118,2016年,全市,第一产业增加值,第一产业增加值,196790.0000,万元,3.80,,BULLETIN,medium,RULE,2026-08-06 11:32:52
28374,118,2016年,全市,第二产业增加值,第二产业增加值,352171.0000,万元,5.40,,BULLETIN,medium,RULE,2026-08-06 11:32:52
28375,118,2016年,全市,第三产业增加值,第三产业增加值,264913.0000,万元,12.20,,BULLETIN,medium,RULE,2026-08-06 11:32:52
28376,118,2016年,全市,总产值,总产值,134321.0000,万元,7.10,,BULLETIN,medium,RULE,2026-08-06 11:32:52
28377,118,2016年,全市,新增规模工业企业,新增规模工业企业,5.0000,家,4.10,,BULLETIN,medium,RULE,2026-08-06 11:32:52
28378,118,2016年,全市,小型企业,小型企业,72.8000,亿元,7.60,,BULLETIN,medium,RULE,2026-08-06 11:32:52
28379,118,2016年,全市,份制企业,份制企业,142.9000,亿元,7.70,,BULLETIN,medium,RULE,2026-08-06 11:32:52
28380,118,2016年,全市,规模工业增加值,规模工业增加值,262053.0000,万元,5.20,,BULLETIN,medium,RULE,2026-08-06 11:32:52
28381,118,2016年,全市,工业企业主营业务收入,工业企业主营业务收入,110.1000,亿元,2.70,,BULLETIN,medium,RULE,2026-08-06 11:32:52
28382,118,2016年,全市,企业生产机制纸及纸板,企业生产机制纸及纸板,14.6000,万吨,10.40,,BULLETIN,medium,RULE,2026-08-06 11:32:52
28383,118,2016年,全市,质等级建筑企业总产值,质等级建筑企业总产值,52334.4000,万元,7.90,,BULLETIN,medium,RULE,2026-08-06 11:32:52
28384,118,2016年,全市,固定资产投资,固定资产投资,810209.0000,万元,14.20,,BULLETIN,medium,RULE,2026-08-06 11:32:52
28385,118,2016年,全市,万元投资项目,万元投资项目,377.0000,个,58.80,,BULLETIN,medium,RULE,2026-08-06 11:32:52
28386,118,2016年,全市,社会消费品零售总额,社会消费品零售总额,349037.0000,万元,11.80,,BULLETIN,medium,RULE,2026-08-06 11:32:52
28387,118,2016年,全市,城镇消费品零售总额,城镇消费品零售总额,264893.0000,万元,11.40,,BULLETIN,medium,RULE,2026-08-06 11:32:52
28388,118,2016年,全市,批发零售业零售总额,批发零售业零售总额,319457.0000,万元,41.60,,BULLETIN,medium,RULE,2026-08-06 11:32:52
28389,118,2016年,全市,交通运输邮电业增加值,交通运输邮电业增加值,16922.0000,万元,15.50,,BULLETIN,medium,RULE,2026-08-06 11:32:52
28390,118,2016年,全市,业增加值,业增加值,16922.0000,万元,15.30,,BULLETIN,medium,RULE,2026-08-06 11:32:52
28391,118,2016年,全市,成公路货运量,成公路货运量,463.0000,万吨,15.30,,BULLETIN,medium,RULE,2026-08-06 11:32:52
28392,118,2016年,全市,全县旅游总接待,全县旅游总接待,165.3000,万人,10.20,,BULLETIN,medium,RULE,2026-08-06 11:32:52
28393,118,2016年,全市,全县财政总收入,全县财政总收入,49344.0000,万元,13.10,,BULLETIN,medium,RULE,2026-08-06 11:32:52
28394,118,2016年,全市,进出口总额,进出口总额,1007677.0000,万元,13.40,,BULLETIN,medium,RULE,2026-08-06 11:32:52
28395,118,2016年,全市,单位存款余额,单位存款余额,224876.0000,万元,33.90,,BULLETIN,medium,RULE,2026-08-06 11:32:52
28396,118,2016年,全市,个人存款余额,个人存款余额,748354.0000,万元,17.20,,BULLETIN,medium,RULE,2026-08-06 11:32:52
28397,118,2016年,全市,财政存款余额,财政存款余额,31499.0000,万元,27.20,,BULLETIN,medium,RULE,2026-08-06 11:32:52
28398,118,2016年,全市,短期贷款余额,短期贷款余额,73033.0000,万元,28.40,,BULLETIN,medium,RULE,2026-08-06 11:32:52
28399,118,2016年,全市,险业务收入,险业务收入,19903.0000,万元,29.10,,BULLETIN,medium,RULE,2026-08-06 11:32:52
28400,118,2016年,全市,寿险保费收入,寿险保费收入,14899.0000,万元,37.00,,BULLETIN,medium,RULE,2026-08-06 11:32:52
28401,118,2016年,全市,财产险保费收入,财产险保费收入,5004.0000,万元,8.90,,BULLETIN,medium,RULE,2026-08-06 11:32:52
28402,118,2016年,全市,居民人均可支配收入,居民人均可支配收入,11396.0000,元,10.90,,BULLETIN,medium,RULE,2026-08-06 11:32:52
28403,118,2016年,全市,城镇居民人均可支配收入,城镇居民人均可支配收入,20615.0000,元,9.90,,BULLETIN,medium,RULE,2026-08-06 11:32:52
28404,118,2016年,全市,农村居民人均可支配收入,农村居民人均可支配收入,8221.0000,元,11.80,,BULLETIN,medium,RULE,2026-08-06 11:32:52
28405,118,2016年,全市,国有企业,国有企业,2.8000,亿元,-2.80,,BULLETIN,medium,RULE,2026-08-06 11:32:52
28406,118,2016年,全市,居民消费价格指数,居民消费价格指数,2.6000,%,-4.40,,BULLETIN,medium,RULE,2026-08-06 11:32:52
28407,118,2016年,全市,森林覆盖率,森林覆盖率,76.0000,%,-26.90,,BULLETIN,medium,RULE,2026-08-06 11:32:52
28408,118,2016年,全市,全社会综合能源消费量,全社会综合能源消费量,41.6200,万吨,-4.49,,BULLETIN,medium,RULE,2026-08-06 11:32:52
28409,119,2016年,全市,第一产业增加值,第一产业增加值,31.9000,亿元,3.40,,BULLETIN,medium,RULE,2026-08-06 11:32:52
28410,119,2016年,全市,第二产业增加值,第二产业增加值,45.8000,亿元,6.70,,BULLETIN,medium,RULE,2026-08-06 11:32:52
28411,119,2016年,全市,第三产业增加值,第三产业增加值,49.5000,亿元,10.60,,BULLETIN,medium,RULE,2026-08-06 11:32:52
28412,119,2016年,全市,中税收收入,中税收收入,55877.0000,万元,10.80,,BULLETIN,medium,RULE,2026-08-06 11:32:52
28413,119,2016年,全市,央收入,央收入,21168.0000,万元,11.90,,BULLETIN,medium,RULE,2026-08-06 11:32:52
28414,119,2016年,全市,实现粮食总产,实现粮食总产,31.6400,万吨,0.50,,BULLETIN,medium,RULE,2026-08-06 11:32:52
28415,119,2016年,全市,油料总产量,油料总产量,1.2400,万吨,12.70,,BULLETIN,medium,RULE,2026-08-06 11:32:52
28416,119,2016年,全市,规模工业增加值,规模工业增加值,6.0000,%,6.60,,BULLETIN,medium,RULE,2026-08-06 11:32:52
28417,119,2016年,全市,水泥,水泥,36.5800,万吨,5.30,,BULLETIN,medium,RULE,2026-08-06 11:32:52
28418,119,2016年,全市,机制纸及纸板,机制纸及纸板,12.2400,万吨,11.00,,BULLETIN,medium,RULE,2026-08-06 11:32:52
28419,119,2016年,全市,全县建筑业增加值,全县建筑业增加值,64909.0000,万元,12.70,,BULLETIN,medium,RULE,2026-08-06 11:32:52
28420,119,2016年,全市,固定资产投资,固定资产投资,204.0000,亿元,14.20,,BULLETIN,medium,RULE,2026-08-06 11:32:52
28421,119,2016年,全市,完成,完成,204.0000,亿元,60.50,,BULLETIN,medium,RULE,2026-08-06 11:32:52
28422,119,2016年,全市,产业投资,产业投资,36.6000,亿元,14.80,,BULLETIN,medium,RULE,2026-08-06 11:32:52
28423,119,2016年,全市,基础设施投资,基础设施投资,51.1000,亿元,5.00,,BULLETIN,medium,RULE,2026-08-06 11:32:52
28424,119,2016年,全市,高新技术产业投资,高新技术产业投资,4.2000,亿元,43.10,,BULLETIN,medium,RULE,2026-08-06 11:32:52
28425,119,2016年,全市,城市化水平达到,城市化水平达到,36.3300,%,0.30,,BULLETIN,medium,RULE,2026-08-06 11:32:52
28426,119,2016年,全市,社会消费品零售总额,社会消费品零售总额,63.6000,亿元,12.30,,BULLETIN,medium,RULE,2026-08-06 11:32:52
28427,119,2016年,全市,消费品零售总额,消费品零售总额,63.6000,亿元,12.40,,BULLETIN,medium,RULE,2026-08-06 11:32:52
28428,119,2016年,全市,（单位）消费品零售额,（单位）消费品零售额,25.1000,亿元,12.00,,BULLETIN,medium,RULE,2026-08-06 11:32:52
28429,119,2016年,全市,城镇,城镇,44.4000,亿元,13.00,,BULLETIN,medium,RULE,2026-08-06 11:32:52
28430,119,2016年,全市,全县新批境外投资企业,全县新批境外投资企业,1.0000,个,28.90,,BULLETIN,medium,RULE,2026-08-06 11:32:52
28431,119,2016年,全市,进出口总额,进出口总额,6.0000,个,28.00,,BULLETIN,medium,RULE,2026-08-06 11:32:52
28432,119,2016年,全市,国税系统,国税系统,30460.0000,万元,14.00,,BULLETIN,medium,RULE,2026-08-06 11:32:52
28433,119,2016年,全市,蓄存款,蓄存款,122.4000,亿元,7.50,,BULLETIN,medium,RULE,2026-08-06 11:32:52
28434,119,2016年,全市,居民人均可支配收入,居民人均可支配收入,13138.0000,元,11.20,,BULLETIN,medium,RULE,2026-08-06 11:32:52
28435,119,2016年,全市,城镇居民人均可支配收入,城镇居民人均可支配收入,22484.0000,元,9.60,,BULLETIN,medium,RULE,2026-08-06 11:32:52
28436,119,2016年,全市,农村居民人均可支配收入,农村居民人均可支配收入,9065.0000,元,11.20,,BULLETIN,medium,RULE,2026-08-06 11:32:52
28437,119,2016年,全市,工资性收入,工资性收入,3502.0000,元,237.24,,BULLETIN,medium,RULE,2026-08-06 11:32:52
28438,119,2016年,全市,营纯收入,营纯收入,1805.0000,元,12.20,,BULLETIN,medium,RULE,2026-08-06 11:32:52
28439,119,2016年,全市,居民人均消费支出,居民人均消费支出,10495.0000,元,18.90,,BULLETIN,medium,RULE,2026-08-06 11:32:52
28440,119,2016年,全市,均消费支出,均消费支出,14205.0000,元,2.50,,BULLETIN,medium,RULE,2026-08-06 11:32:52
28441,119,2016年,全市,食品支出,食品支出,5879.0000,元,20.10,,BULLETIN,medium,RULE,2026-08-06 11:32:52
28442,119,2016年,全市,着支出,着支出,959.0000,元,7.30,,BULLETIN,medium,RULE,2026-08-06 11:32:52
28443,119,2016年,全市,务支出,务支出,713.0000,元,46.50,,BULLETIN,medium,RULE,2026-08-06 11:32:52
28444,119,2016年,全市,乐服务支出,乐服务支出,2293.0000,元,9.99,,BULLETIN,medium,RULE,2026-08-06 11:32:52
28445,119,2016年,全市,居民恩格尔系数,居民恩格尔系数,41.3900,%,13.30,,BULLETIN,medium,RULE,2026-08-06 11:32:52
28446,119,2016年,全市,居民人均生活消费支出,居民人均生活消费支出,8878.0000,元,3.40,,BULLETIN,medium,RULE,2026-08-06 11:32:52
28447,119,2016年,全市,生活消费支出,生活消费支出,8878.0000,元,15.80,,BULLETIN,medium,RULE,2026-08-06 11:32:52
28448,119,2016年,全市,衣着支出,衣着支出,385.0000,元,13.50,,BULLETIN,medium,RULE,2026-08-06 11:32:52
28449,119,2016年,全市,居住支出,居住支出,1964.0000,元,2.30,,BULLETIN,medium,RULE,2026-08-06 11:32:52
28450,119,2016年,全市,用品及服务,用品及服务,394.0000,元,2.90,,BULLETIN,medium,RULE,2026-08-06 11:32:52
28451,119,2016年,全市,投入资金,投入资金,514.0000,万元,-2.00,,BULLETIN,medium,RULE,2026-08-06 11:32:52
28452,119,2016年,全市,水果总产量,水果总产量,8.4800,万吨,-2.00,,BULLETIN,medium,RULE,2026-08-06 11:32:52
28453,119,2016年,全市,筑业企业实现利润总额,筑业企业实现利润总额,6251.7000,万元,-2.10,,BULLETIN,medium,RULE,2026-08-06 11:32:52
28454,119,2016年,全市,生态投资,生态投资,4.9000,亿元,-4.80,,BULLETIN,medium,RULE,2026-08-06 11:32:52
28455,119,2016年,全市,中央税,中央税,22219.0000,万元,-15.40,,BULLETIN,medium,RULE,2026-08-06 11:32:52
28456,119,2016年,全市,支出,支出,2361.0000,元,-8.10,,BULLETIN,medium,RULE,2026-08-06 11:32:52
28457,120,2016年,全市,县完成全部工业总产值,县完成全部工业总产值,724.9500,亿元,9.00,,BULLETIN,medium,RULE,2026-08-06 11:32:52
28458,120,2016年,全市,全社会建筑业总产值,全社会建筑业总产值,34.8800,亿元,8.49,,BULLETIN,medium,RULE,2026-08-06 11:32:52
28459,120,2016年,全市,固定资产投资,固定资产投资,265.6000,亿元,14.80,,BULLETIN,medium,RULE,2026-08-06 11:32:52
28460,120,2016年,全市,社会消费品零售总额,社会消费品零售总额,152.8600,亿元,12.10,,BULLETIN,medium,RULE,2026-08-06 11:32:52
28461,120,2016年,全市,城镇实现零售额,城镇实现零售额,1344535.0000,万元,13.30,,BULLETIN,medium,RULE,2026-08-06 11:32:52
28462,120,2016年,全市,限额以上实现零售额,限额以上实现零售额,553746.0000,万元,48.00,,BULLETIN,medium,RULE,2026-08-06 11:32:52
28463,120,2016年,全市,进出口总额,进出口总额,48.0000,%,25.20,,BULLETIN,medium,RULE,2026-08-06 11:32:52
28464,120,2016年,全市,业务总量,业务总量,4.8700,亿元,8.45,,BULLETIN,medium,RULE,2026-08-06 11:32:52
28465,120,2016年,全市,一般预算收入,一般预算收入,13.7800,亿元,3.30,,BULLETIN,medium,RULE,2026-08-06 11:32:52
28466,120,2016年,全市,基金预算收入,基金预算收入,5.4400,亿元,20.10,,BULLETIN,medium,RULE,2026-08-06 11:32:52
28467,120,2016年,全市,商业银行存款,商业银行存款,176.4000,亿元,13.10,,BULLETIN,medium,RULE,2026-08-06 11:32:52
28468,120,2016年,全市,居民人均可支配收入,居民人均可支配收入,21344.0000,元,11.40,,BULLETIN,medium,RULE,2026-08-06 11:32:52
28469,120,2016年,全市,城镇居民人均可支配收入,城镇居民人均可支配收入,26746.0000,元,10.00,,BULLETIN,medium,RULE,2026-08-06 11:32:52
28470,120,2016年,全市,农村居民人均可支配收入,农村居民人均可支配收入,16939.0000,元,11.40,,BULLETIN,medium,RULE,2026-08-06 11:32:52
28471,120,2016年,全市,规模工业增加值,规模工业增加值,6.5000,%,-10.00,,BULLETIN,medium,RULE,2026-08-06 11:32:52
28472,120,2016年,全市,县城镇污水处理率达到,县城镇污水处理率达到,86.6200,%,-85.70,,BULLETIN,medium,RULE,2026-08-06 11:32:52
28473,121,2016年,全市,地区生产总值（GDP）,地区生产总值（GDP）,139.0400,亿元,8.10,,BULLETIN,medium,RULE,2026-08-06 11:32:52
28474,121,2016年,全市,第一产业增加值,第一产业增加值,5.5700,亿元,2.60,,BULLETIN,medium,RULE,2026-08-06 11:32:52
28475,121,2016年,全市,第二产业增加值,第二产业增加值,74.1600,亿元,6.70,,BULLETIN,medium,RULE,2026-08-06 11:32:52
28476,121,2016年,全市,第三产业增加值,第三产业增加值,59.3100,亿元,10.50,,BULLETIN,medium,RULE,2026-08-06 11:32:52
28477,121,2016年,全市,投入资金,投入资金,520.5700,万元,3.20,,BULLETIN,medium,RULE,2026-08-06 11:32:52
28478,121,2016年,全市,建设社区矫正中心,建设社区矫正中心,1.0000,个,3.00,,BULLETIN,medium,RULE,2026-08-06 11:32:52
28479,121,2016年,全市,林牧渔及服务业总产值,林牧渔及服务业总产值,8.3600,亿元,8.80,,BULLETIN,medium,RULE,2026-08-06 11:32:52
28480,121,2016年,全市,务业总产值,务业总产值,8.3600,亿元,1.80,,BULLETIN,medium,RULE,2026-08-06 11:32:52
28481,121,2016年,全市,织活动中心,织活动中心,5.0000,个,4.88,,BULLETIN,medium,RULE,2026-08-06 11:32:52
28482,121,2016年,全市,区规模以上企业发展到,区规模以上企业发展到,108.0000,家,5.90,,BULLETIN,medium,RULE,2026-08-06 11:32:52
28483,121,2016年,全市,股份制企业,股份制企业,144.8800,亿元,0.30,,BULLETIN,medium,RULE,2026-08-06 11:32:52
28484,121,2016年,全市,现产值,现产值,60.5200,亿元,4.70,,BULLETIN,medium,RULE,2026-08-06 11:32:52
28485,121,2016年,全市,等五大产业实现增加值,等五大产业实现增加值,27.2300,亿元,10.06,,BULLETIN,medium,RULE,2026-08-06 11:32:52
28486,121,2016年,全市,规模工业增加值,规模工业增加值,92.2800,亿元,17.40,,BULLETIN,medium,RULE,2026-08-06 11:32:52
28487,121,2016年,全市,全区高新技术企业达到,全区高新技术企业达到,42.0000,家,19.10,,BULLETIN,medium,RULE,2026-08-06 11:32:52
28488,121,2016年,全市,技术增加值,技术增加值,33.4800,亿元,6.70,,BULLETIN,medium,RULE,2026-08-06 11:32:52
28489,121,2016年,全市,实现利润,实现利润,9.8500,亿元,14.00,,BULLETIN,medium,RULE,2026-08-06 11:32:52
28490,121,2016年,全市,固定资产投资,固定资产投资,111.3000,亿元,14.40,,BULLETIN,medium,RULE,2026-08-06 11:32:52
28491,121,2016年,全市,社会消费品零售总额,社会消费品零售总额,117.0700,亿元,11.90,,BULLETIN,medium,RULE,2026-08-06 11:32:52
28492,121,2016年,全市,餐饮企业发展到,餐饮企业发展到,72.0000,家,17.10,,BULLETIN,medium,RULE,2026-08-06 11:32:52
28493,121,2016年,全市,进出口总额,进出口总额,105.8300,亿元,25.90,,BULLETIN,medium,RULE,2026-08-06 11:32:52
28494,121,2016年,全市,中央收入,中央收入,15543.0000,万元,5.30,,BULLETIN,medium,RULE,2026-08-06 11:32:52
28495,121,2016年,全市,财政收入中税收收入,财政收入中税收收入,41320.0000,万元,11.38,,BULLETIN,medium,RULE,2026-08-06 11:32:52
28496,121,2016年,全市,税收入,税收入,24499.0000,万元,10.88,,BULLETIN,medium,RULE,2026-08-06 11:32:52
28497,121,2016年,全市,公共财政预算支出,公共财政预算支出,123692.0000,万元,11.26,,BULLETIN,medium,RULE,2026-08-06 11:32:52
28498,121,2016年,全市,育支出,育支出,18348.0000,万元,70.72,,BULLETIN,medium,RULE,2026-08-06 11:32:52
28499,121,2016年,全市,文化体育与传媒,文化体育与传媒,6438.0000,万元,38.57,,BULLETIN,medium,RULE,2026-08-06 11:32:52
28500,121,2016年,全市,完成国地两税税收总额,完成国地两税税收总额,11.0900,亿元,21.19,,BULLETIN,medium,RULE,2026-08-06 11:32:52
28501,121,2016年,全市,补助金额,补助金额,81.0900,万元,16.69,,BULLETIN,medium,RULE,2026-08-06 11:32:52
28502,121,2016年,全市,城镇居民人均可支配收入,城镇居民人均可支配收入,24180.0000,元,10.10,,BULLETIN,medium,RULE,2026-08-06 11:32:52
28503,121,2016年,全市,业企业实现营业务收入,业企业实现营业务收入,223.7000,亿元,-32.70,,BULLETIN,medium,RULE,2026-08-06 11:32:52
28504,121,2016年,全市,税总额,税总额,17.6200,亿元,-10.20,,BULLETIN,medium,RULE,2026-08-06 11:32:52
28505,122,2016年,全市,第一产业增加值,第一产业增加值,67252.0000,万元,2.50,,BULLETIN,medium,RULE,2026-08-06 11:32:52
28506,122,2016年,全市,第二产业增加值,第二产业增加值,534566.0000,万元,4.80,,BULLETIN,medium,RULE,2026-08-06 11:32:52
28507,122,2016年,全市,第三产业增加值,第三产业增加值,793586.0000,万元,12.20,,BULLETIN,medium,RULE,2026-08-06 11:32:52
28508,122,2016年,全市,实现农林牧渔业总产值,实现农林牧渔业总产值,98189.5000,万元,5.40,,BULLETIN,medium,RULE,2026-08-06 11:32:52
28509,122,2016年,全市,产值,产值,49118.1000,万元,4.80,,BULLETIN,medium,RULE,2026-08-06 11:32:52
28510,122,2016年,全市,规模工业增加值,规模工业增加值,34.1000,亿元,5.60,,BULLETIN,medium,RULE,2026-08-06 11:32:52
28511,122,2016年,全市,业总产值,业总产值,159.7000,亿元,5.40,,BULLETIN,medium,RULE,2026-08-06 11:32:52
28512,122,2016年,全市,成规模以下工业总产值,成规模以下工业总产值,17.3000,亿元,34.20,,BULLETIN,medium,RULE,2026-08-06 11:32:52
28513,122,2016年,全市,固定资产投资,固定资产投资,837199.0000,万元,15.10,,BULLETIN,medium,RULE,2026-08-06 11:32:52
28514,122,2016年,全市,社会消费品零售总额,社会消费品零售总额,62.1000,亿元,11.80,,BULLETIN,medium,RULE,2026-08-06 11:32:52
28515,122,2016年,全市,贸易企业共实现零售额,贸易企业共实现零售额,26.5000,亿元,22.80,,BULLETIN,medium,RULE,2026-08-06 11:32:52
28516,122,2016年,全市,业零售额,业零售额,3.3000,亿元,26.10,,BULLETIN,medium,RULE,2026-08-06 11:32:52
28517,122,2016年,全市,业和住宿餐饮企业分别,业和住宿餐饮企业分别,32.0000,家,5.00,,BULLETIN,medium,RULE,2026-08-06 11:32:52
28518,122,2016年,全市,进出口总额,进出口总额,5.0000,%,16.20,,BULLETIN,medium,RULE,2026-08-06 11:32:52
28519,122,2016年,全市,人所得税四个主体税种,人所得税四个主体税种,31116.0000,万元,16.70,,BULLETIN,medium,RULE,2026-08-06 11:32:52
28520,122,2016年,全市,种完成,种完成,31116.0000,万元,29.20,,BULLETIN,medium,RULE,2026-08-06 11:32:52
28521,122,2016年,全市,住房保障支出,住房保障支出,74392.0000,万元,15.90,,BULLETIN,medium,RULE,2026-08-06 11:32:52
28522,122,2016年,全市,般公共服务支出,般公共服务支出,30078.0000,万元,28.20,,BULLETIN,medium,RULE,2026-08-06 11:32:52
28523,122,2016年,全市,国防支出,国防支出,828.0000,万元,8.00,,BULLETIN,medium,RULE,2026-08-06 11:32:52
28524,122,2016年,全市,保障和就业支出,保障和就业支出,21984.0000,万元,3.10,,BULLETIN,medium,RULE,2026-08-06 11:32:52
28525,122,2016年,全市,公共安全支出,公共安全支出,3874.0000,万元,89.90,,BULLETIN,medium,RULE,2026-08-06 11:32:52
28526,122,2016年,全市,教育支出,教育支出,20936.0000,万元,46.70,,BULLETIN,medium,RULE,2026-08-06 11:32:52
28527,122,2016年,全市,卫生与计划生育支出,卫生与计划生育支出,15171.0000,万元,22.40,,BULLETIN,medium,RULE,2026-08-06 11:32:52
28528,122,2016年,全市,城乡社区支出,城乡社区支出,23037.0000,万元,820.30,,BULLETIN,medium,RULE,2026-08-06 11:32:52
28529,122,2016年,全市,农林水支出,农林水支出,14548.0000,万元,23.00,,BULLETIN,medium,RULE,2026-08-06 11:32:52
28530,122,2016年,全市,城镇居民人均可支配收入,城镇居民人均可支配收入,23581.0000,元,9.90,,BULLETIN,medium,RULE,2026-08-06 11:32:52
28531,123,2016年,全市,全区能耗总量,全区能耗总量,21.4000,万吨,13.80,,BULLETIN,medium,RULE,2026-08-06 11:32:52
28532,123,2016年,全市,固定资产投资,固定资产投资,624022.0000,万元,14.50,,BULLETIN,medium,RULE,2026-08-06 11:32:52
